[2020-09-21 14:48:50,989] {taskinstance.py:669} INFO - Dependencies all met for <TaskInstance: dag_homer_essay.wr_body 2020-06-17T00:00:00+00:00 [queued]>
[2020-09-21 14:48:51,014] {taskinstance.py:669} INFO - Dependencies all met for <TaskInstance: dag_homer_essay.wr_body 2020-06-17T00:00:00+00:00 [queued]>
[2020-09-21 14:48:51,014] {taskinstance.py:879} INFO - 
--------------------------------------------------------------------------------
[2020-09-21 14:48:51,014] {taskinstance.py:880} INFO - Starting attempt 1 of 1
[2020-09-21 14:48:51,014] {taskinstance.py:881} INFO - 
--------------------------------------------------------------------------------
[2020-09-21 14:48:51,023] {taskinstance.py:900} INFO - Executing <Task(PythonOperator): wr_body> on 2020-06-17T00:00:00+00:00
[2020-09-21 14:48:51,026] {standard_task_runner.py:53} INFO - Started process 14209 to run task
[2020-09-21 14:48:51,127] {logging_mixin.py:112} INFO - Running %s on host %s <TaskInstance: dag_homer_essay.wr_body 2020-06-17T00:00:00+00:00 [running]> b349191ed544
[2020-09-21 14:48:51,144] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:48:51,144] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:48:51,144] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:48:51,144] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:48:51,144] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:48:51,144] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:48:51,144] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:48:51,144] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:48:51,144] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:48:51,144] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:48:51,145] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:48:51,145] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:48:51,145] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:48:51,145] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:48:51,145] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:48:51,145] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:48:51,145] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:48:51,145] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:48:51,145] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:48:51,145] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:48:51,145] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:48:51,145] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:48:51,145] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:48:51,145] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:48:51,145] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:48:51,145] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:48:51,145] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:48:51,146] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:48:51,146] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:48:51,146] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:48:51,146] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:48:51,146] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:48:51,146] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:48:51,146] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:48:51,146] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:48:51,146] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:48:51,146] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:48:51,146] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:48:51,146] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:48:51,146] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:48:51,146] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:48:51,146] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:48:51,147] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:48:51,147] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:48:51,147] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:48:51,147] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:48:51,147] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:48:51,147] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:48:51,147] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:48:51,147] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:48:51,147] {python_operator.py:114} INFO - Done. Returned value was: None
[2020-09-21 14:48:51,155] {taskinstance.py:1065} INFO - Marking task as SUCCESS.dag_id=dag_homer_essay, task_id=wr_body, execution_date=20200617T000000, start_date=20200921T144850, end_date=20200921T144851
[2020-09-21 14:49:00,967] {logging_mixin.py:112} INFO - [2020-09-21 14:49:00,966] {local_task_job.py:103} INFO - Task exited with return code 0
