[2020-09-21 14:50:26,996] {taskinstance.py:669} INFO - Dependencies all met for <TaskInstance: dag_homer_essay.wr_body 2020-06-25T00:00:00+00:00 [queued]>
[2020-09-21 14:50:27,014] {taskinstance.py:669} INFO - Dependencies all met for <TaskInstance: dag_homer_essay.wr_body 2020-06-25T00:00:00+00:00 [queued]>
[2020-09-21 14:50:27,015] {taskinstance.py:879} INFO - 
--------------------------------------------------------------------------------
[2020-09-21 14:50:27,015] {taskinstance.py:880} INFO - Starting attempt 1 of 1
[2020-09-21 14:50:27,015] {taskinstance.py:881} INFO - 
--------------------------------------------------------------------------------
[2020-09-21 14:50:27,027] {taskinstance.py:900} INFO - Executing <Task(PythonOperator): wr_body> on 2020-06-25T00:00:00+00:00
[2020-09-21 14:50:27,030] {standard_task_runner.py:53} INFO - Started process 15543 to run task
[2020-09-21 14:50:27,136] {logging_mixin.py:112} INFO - Running %s on host %s <TaskInstance: dag_homer_essay.wr_body 2020-06-25T00:00:00+00:00 [running]> b349191ed544
[2020-09-21 14:50:27,155] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:50:27,155] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:50:27,156] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:50:27,156] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:50:27,156] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:50:27,156] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:50:27,156] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:50:27,156] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:50:27,156] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:50:27,156] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:50:27,156] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:50:27,156] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:50:27,156] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:50:27,156] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:50:27,156] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:50:27,156] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:50:27,157] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:50:27,157] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:50:27,157] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:50:27,157] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:50:27,157] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:50:27,157] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:50:27,157] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:50:27,157] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:50:27,157] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:50:27,157] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:50:27,157] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:50:27,157] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:50:27,157] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:50:27,157] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:50:27,158] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:50:27,158] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:50:27,158] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:50:27,158] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:50:27,158] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:50:27,158] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:50:27,158] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:50:27,158] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:50:27,158] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:50:27,158] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:50:27,158] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:50:27,158] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:50:27,158] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:50:27,159] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:50:27,159] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:50:27,159] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:50:27,159] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:50:27,159] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:50:27,159] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:50:27,159] {logging_mixin.py:112} INFO - Púdrete Flanders
[2020-09-21 14:50:27,159] {python_operator.py:114} INFO - Done. Returned value was: None
[2020-09-21 14:50:27,169] {taskinstance.py:1065} INFO - Marking task as SUCCESS.dag_id=dag_homer_essay, task_id=wr_body, execution_date=20200625T000000, start_date=20200921T145026, end_date=20200921T145027
[2020-09-21 14:50:36,980] {logging_mixin.py:112} INFO - [2020-09-21 14:50:36,980] {local_task_job.py:103} INFO - Task exited with return code 0
